ox,oy,oz,ow,ax,ay,az,lx,ly,lz
-0.06226761,0.0518726,0.08185583,0.99334365,-0.00053263,0.00372843,0.00106526,-0.01161993,-0.01214896,0.10213967
-0.06232561,0.05172401,0.08291092,0.99326026,0.00066579,0.00279632,0.00106526,-0.01164483,-0.01191868,0.10192183
-0.0607158,0.05190165,0.07846351,0.99371195,0.00066579,0.00079895,-0.00173105,-0.01160749,-0.01184399,0.10177868
-0.05968314,0.0520397,0.07318049,0.99417025,0.00026632,0.00093211,-0.00013316,-0.0115577,-0.01174441,0.10202763
-0.06030621,0.052087,0.07257167,0.99417478,-0.00039947,0.00186421,0.00066579,-0.01175064,-0.01214274,0.10208365
-0.06114837,0.05206482,0.07438096,0.99399084,0.00053263,0.00292948,-0.00013316,-0.01151413,-0.0118191,0.10237617
-0.06139905,0.05190245,0.07537803,0.99390876,0.00079895,0.00053263,0.00119842,-0.0115577,-0.01196847,0.10206498
-0.06170432,0.05204407,0.07588313,0.99384391,-0.00093211,0.00346211,-0.00026632,-0.01163861,-0.01196847,0.10202141
-0.06154187,0.05219354,0.07585821,0.99384809,0.0,-0.00066579,0.00053263,-0.01206805,-0.01195602,0.1020961
-0.06105556,0.05220098,0.073453,0.99405831,0.0,0.00146474,-0.00039947,-0.0114021,-0.01180043,0.10197785
-0.06069091,0.05215327,0.07217349,0.99417686,-0.00093211,0.00279632,-0.00066579,-0.01169462,-0.01166973,0.10197785
-0.06097507,0.05232336,0.07181651,0.99417645,0.00053263,0.00466053,0.00013316,-0.0116635,-0.01175064,0.1023824
-0.06096073,0.05220003,0.07162156,0.99419779,0.00053263,0.00306264,0.00066579,-0.01149546,-0.0117942,0.10199029
-0.06085833,0.05209633,0.07125977,0.99423558,-0.00106526,0.0015979,-0.00039947,-0.01160126,-0.01182532,0.10230149
-0.0611622,0.0523515,0.07097809,0.99422371,0.00013316,0.00173105,0.00093211,-0.01142077,-0.01178175,0.102121
-0.06109857,0.0524059,0.07060823,0.99425107,0.00026632,0.00306264,0.0015979,-0.01187511,-0.01186267,0.10204008
-0.06122214,0.05258058,0.07031446,0.99425501,-0.00239685,0.00186421,0.00066579,-0.01174441,-0.01185644,0.10247575
-0.06159361,0.05238228,0.07204044,0.99411899,-0.0015979,0.00306264,0.00066579,-0.01186267,-0.01199959,0.10215212
-0.06218732,0.05210117,0.07514589,0.99386686,-0.00039947,0.00226369,-0.0015979,-0.01175686,-0.01168217,0.10199029
-0.06228348,0.05187673,0.07711741,0.9937216,0.00013316,0.00266316,0.00039947,-0.01159504,-0.01158259,0.1020961
-0.06240269,0.05166669,0.07881319,0.99359196,-0.00093211,0.00266316,0.00066579,-0.01181288,-0.0117942,0.10197162
-0.06240012,0.05185415,0.07977916,0.9935053,0.00119842,0.00359527,0.00026632,-0.01173196,-0.01193735,0.10197162
-0.06097348,0.05209091,0.07585491,0.99388874,-0.00026632,0.00146474,0.00013316,-0.01161993,-0.01193735,0.1019654
-0.06065989,0.05228085,0.07356369,0.99407017,0.00026632,0.00319579,-0.00066579,-0.01176308,-0.01209917,0.10208365
-0.06112012,0.0521813,0.07354171,0.99404889,-0.00039947,0.00213053,0.00106526,-0.01157637,-0.01196225,0.10195295
-0.06133889,0.05213217,0.07377046,0.99402094,0.00013316,0.00213053,-0.00013316,-0.011427,-0.01165728,0.10217079
-0.06227812,0.05213916,0.07630879,0.9937706,-0.00093211,0.00253,-0.00039947,-0.01163861,-0.01195602,0.10185959
-0.06274595,0.05185487,0.07907706,0.99353957,0.00053263,0.00146474,0.00039947,-0.01153903,-0.01190001,0.10190938
-0.06187368,0.05191736,0.07777181,0.99369401,0.00066579,0.00226369,-0.00013316,-0.01140832,-0.0116884,0.10202763
-0.06055462,0.05198108,0.07378701,0.99407572,0.00013316,0.0015979,0.00013316,-0.01144567,-0.01187511,0.10180358
-0.06023642,0.05227822,0.07144872,0.9942503,0.00053263,0.00332895,-0.00053263,-0.01162616,-0.01167595,0.10213344
-0.06018327,0.05230787,0.07004096,0.99435222,-0.00332895,0.00213053,-0.00106526,-0.01181288,-0.01193735,0.10200896
-0.06042786,0.05247889,0.06923585,0.99438477,-0.00106526,0.00239685,0.00133158,-0.01190623,-0.01187511,0.10195295
-0.06105571,0.05250013,0.0705638,0.99425185,0.00053263,0.00332895,0.00106526,-0.0116635,-0.01196847,0.1018098
-0.06146558,0.05240836,0.07128178,0.9941802,0.00026632,0.00119842,0.00026632,-0.01140832,-0.0119498,0.10191561
-0.06146855,0.05240427,0.07166094,0.99415296,0.00039947,0.00279632,-0.00013316,-0.01170707,-0.01182532,0.10204631
-0.0613738,0.05240459,0.07190746,0.99414104,0.00146474,0.00013316,0.0,-0.01167595,-0.01176308,0.10198407
-0.06105785,0.05234485,0.07132859,0.99420536,-0.00106526,0.00386158,-0.00026632,-0.01175686,-0.01170085,0.10263757
-0.06113904,0.05251347,0.07044531,0.99425441,-0.00013316,0.00239685,0.00079895,-0.01173819,-0.01184399,0.10190938
-0.06166216,0.05241403,0.07176945,0.99413264,0.00133158,0.00053263,0.00093211,-0.01163238,-0.01199959,0.10195918
-0.06227454,0.05221896,0.07501962,0.99386483,0.00039947,0.00266316,-0.00093211,-0.01130874,-0.01175064,0.10195918
-0.06260811,0.05213949,0.07702619,0.99369454,-0.00039947,0.00079895,-0.00053263,-0.01170707,-0.01191246,0.10179735
-0.06260542,0.05203362,0.07900349,0.993545,-0.00093211,0.00226369,0.00079895,-0.0116635,-0.01188756,0.10199652
-0.06241889,0.05227152,0.08014337,0.99345297,0.00133158,0.00146474,0.00093211,-0.01171329,-0.01172574,0.10179735
-0.0625566,0.05197319,0.08227485,0.99328566,-0.00186421,0.00186421,-0.00173105,-0.01158259,-0.01159504,0.10202141
-0.06254175,0.0519601,0.08358917,0.99317747,-0.00106526,0.0015979,0.00173105,-0.01173819,-0.01185022,0.1018347
-0.06149346,0.05217954,0.08058987,0.99347943,-0.00039947,0.00239685,0.00013316,-0.01180665,-0.01181288,0.10180358
-0.0609088,0.05226391,0.07806568,0.99371248,0.0,0.00426106,0.00066579,-0.01191246,-0.01185644,0.10190938
-0.0610735,0.05205094,0.07733549,0.99377066,-0.00039947,0.00346211,-0.00013316,-0.01139588,-0.01169462,0.10195918
-0.06134003,0.05216961,0.0774176,0.99374151,-0.00039947,0.00146474,0.00146474,-0.0119747,-0.01188756,0.10184092
-0.06118494,0.05220033,0.07642086,0.99382669,-0.00053263,0.00186421,0.00079895,-0.01161371,-0.01176931,0.10230771
-0.0609935,0.05240699,0.07438046,0.99398232,-0.00133158,0.00239685,0.00133158,-0.01198092,-0.01201204,0.10202763
-0.06091345,0.05241104,0.07341523,0.99405885,-0.00146474,0.00199737,-0.00066579,-0.01163238,-0.0117942,0.10223924
-0.06136826,0.052272,0.0743221,0.99397075,0.00053263,0.00346211,0.00013316,-0.01164483,-0.0116884,0.10172267
-0.06159274,0.05230317,0.07485533,0.9939152,-0.00013316,0.00026632,0.00053263,-0.0118191,-0.0118191,0.10189693
-0.06203081,0.05196723,0.07749966,0.99370289,0.00053263,0.00226369,0.0,-0.01168217,-0.0118191,0.10194051
-0.06208672,0.05186694,0.07904638,0.99358279,0.00026632,0.00332895,0.00079895,-0.01165105,-0.01174441,0.10184092
-0.06236021,0.05186262,0.08067761,0.99343485,0.00066579,0.00279632,0.00119842,-0.01165728,-0.01157637,0.10200274
-0.06262753,0.05202218,0.08174112,0.99332273,-0.00079895,0.00386158,-0.00066579,-0.01165728,-0.01183155,0.10173512
-0.06232018,0.05190785,0.08306839,0.99323785,-0.00093211,0.0015979,0.00013316,-0.01175064,-0.01172574,0.10204631
-0.06241285,0.05188762,0.08418226,0.99313927,0.00053263,0.00186421,0.0015979,-0.01178798,-0.01198714,0.10189071
-0.06200976,0.05197893,0.08388934,0.99318463,0.00066579,0.00279632,0.00119842,-0.01160126,-0.01171329,0.10191561
-0.0615042,0.05173784,0.08243208,0.99335068,-0.00053263,0.00213053,0.00079895,-0.01135231,-0.01156392,0.1022019
-0.06141462,0.05164996,0.08154961,0.99343359,0.00093211,0.00199737,-0.00013316,-0.01147056,-0.01158882,0.10239484
-0.06133211,0.05188609,0.08073463,0.99349296,-0.00026632,0.00359527,0.00026632,-0.01178798,-0.01184399,0.1019654
-0.0613837,0.05181376,0.07994542,0.99355739,-0.00106526,0.00346211,-0.00199737,-0.01129007,-0.01167595,0.10200896
-0.06104534,0.05203492,0.07718837,0.99378461,-0.00053263,0.00186421,0.00026632,-0.01157014,-0.01182532,0.10180358
-0.0609533,0.05213081,0.07554097,0.9939118,0.00013316,0.0,0.00199737,-0.01158882,-0.01165105,0.10202141
-0.06163012,0.05208272,0.0774748,0.99372369,-0.00039947,0.00186421,0.0,-0.01193735,-0.01207428,0.10198407
-0.06204349,0.05197574,0.07890982,0.99359065,-0.00119842,0.00346211,-0.00039947,-0.01160749,-0.01170707,0.10188448
-0.06154468,0.05197647,0.07756501,0.99372756,0.00026632,0.00226369,0.00053263,-0.01161371,-0.01196847,0.10192806
-0.06110937,0.05206612,0.07596006,0.99387372,0.00039947,0.00053263,0.00066579,-0.01176308,-0.01174441,0.10194673
-0.06181517,0.05227344,0.07740144,0.9937079,0.00053263,0.0015979,-0.00066579,-0.01167595,-0.0118191,0.10217701
-0.06212923,0.05208093,0.08003071,0.99349016,-0.0015979,0.00213053,0.0,-0.01165105,-0.01154525,0.10186581
-0.06154982,0.05211487,0.07934735,0.99357927,0.00053263,0.00186421,-0.00106526,-0.01160126,-0.01173196,0.10179113
-0.06072586,0.05230621,0.07568213,0.99390578,-0.00066579,0.0,0.00106526,-0.0118191,-0.0121054,0.10213344
-0.06089276,0.05236271,0.07463524,0.99397177,-0.00066579,0.00053263,0.00039947,-0.01162616,-0.01178175,0.10195918
-0.06186951,0.05245077,0.0773628,0.99369818,-0.00026632,0.00266316,0.00199737,-0.01164483,-0.01189378,0.10169155
-0.06209876,0.05219486,0.07882871,0.99358225,0.00026632,0.00106526,-0.00013316,-0.01146434,-0.01184399,0.10195295
-0.06241375,0.05216238,0.08031628,0.99344504,0.0,0.00199737,-0.00066579,-0.01167595,-0.01183155,0.10194051
-0.06234815,0.05181515,0.08120846,0.99339479,-0.00146474,0.00119842,0.00079895,-0.01160126,-0.0117942,0.10137413
-0.06203521,0.05199972,0.08020846,0.99348593,-0.00133158,0.00359527,-0.00013316,-0.01178798,-0.01189378,0.10207742
-0.06178135,0.05206156,0.07927829,0.99357319,-0.0015979,0.00226369,0.00186421,-0.01183155,-0.01176308,0.10202141
-0.0608733,0.05228539,0.07575669,0.99389219,-0.00119842,0.00253,0.00013316,-0.01174441,-0.01183777,0.10230149
-0.06029282,0.05239744,0.07160104,0.99422961,0.00133158,0.00186421,-0.00146474,-0.01186267,-0.01199959,0.10160442
-0.06012736,0.05252521,0.06960141,0.99437487,0.00133158,0.00173105,0.00146474,-0.01185644,-0.01200581,0.1022019
-0.06052278,0.05260305,0.06880467,0.99440223,0.00026632,0.00319579,-0.0015979,-0.0119249,-0.01198092,0.10163553
-0.06100207,0.0524021,0.06890046,0.99437696,-0.00106526,0.00226369,0.00053263,-0.01157637,-0.01188134,0.10182225
-0.06151205,0.05229145,0.07110889,0.99419588,0.0,0.00266316,0.00026632,-0.01148301,-0.01158882,0.10211477
-0.06181007,0.052404,0.07232819,0.99408352,0.00013316,0.00066579,0.00053263,-0.01159504,-0.01178175,0.10178491
-0.06280862,0.05213904,0.07657013,0.99371713,0.00026632,0.00319579,0.00119842,-0.01194358,-0.01190001,0.10197162
-0.06279416,0.05202792,0.0790931,0.99352622,0.00066579,0.00213053,0.00026632,-0.01151413,-0.01185644,0.10220813
-0.06121993,0.05227095,0.0751914,0.99391454,-0.00026632,0.00253,-0.00026632,-0.01180043,-0.0118191,0.10182225
-0.06060449,0.05247405,0.07182983,0.99419022,0.00026632,0.00279632,-0.00093211,-0.01163238,-0.01186889,0.10204631
-0.06180963,0.05241252,0.07429029,0.99393839,-0.00013316,0.00266316,-0.00106526,-0.01162616,-0.0116635,0.10186581
-0.06288379,0.05236397,0.07797654,0.99359113,-0.00039947,0.00093211,-0.00039947,-0.01168217,-0.01201826,0.1018347
-0.06245998,0.05211591,0.07865667,0.9935773,0.00026632,0.00146474,0.00013316,-0.01160126,-0.01157014,0.1020961
-0.06178409,0.05196306,0.07718186,0.99374324,0.00053263,0.00213053,-0.00053263,-0.01175686,-0.01170707,0.10205253
-0.06172731,0.05203992,0.07711205,0.99374819,-0.00133158,0.00039947,-0.00039947,-0.01164483,-0.0118191,0.1019654
-0.06238639,0.05207242,0.07959107,0.99350983,0.00066579,0.00279632,-0.00133158,-0.0116635,-0.01169462,0.10157952
-0.06248136,0.05189798,0.08099438,0.9933995,0.00066579,0.00292948,0.00119842,-0.01150791,-0.01175686,0.10203386
-0.06156615,0.05183136,0.078937,0.9936257,0.00026632,0.00146474,0.00013316,-0.01135231,-0.01162616,0.10206498
-0.06124865,0.05201807,0.07774366,0.99372971,0.00039947,0.00026632,0.00093211,-0.01161371,-0.01186889,0.1020712
-0.06179652,0.05193685,0.07897667,0.99360275,-0.00066579,0.00186421,0.00079895,-0.01184399,-0.01191868,0.10217079
-0.06208843,0.05191763,0.0800515,0.99349958,0.00093211,0.00426106,-0.00093211,-0.01173196,-0.01200581,0.10181603
-0.06114365,0.05172345,0.07845556,0.99369562,-0.00026632,0.00079895,0.00013316,-0.01147056,-0.01173819,0.10221435
-0.06073475,0.05177514,0.07627557,0.99388772,-0.00053263,0.00253,0.0,-0.01157637,-0.01201204,0.10155462
-0.06114761,0.05178022,0.07605336,0.9938792,0.0,0.00239685,0.00119842,-0.01159504,-0.01190001,0.10225169
-0.06175201,0.05191641,0.07728721,0.99373949,0.00013316,0.00199737,0.00066579,-0.01170707,-0.01186889,0.10243218
-0.06207926,0.05175174,0.07871769,0.99361539,0.00106526,0.00372843,-0.00066579,-0.01161993,-0.01198714,0.10225169
-0.06300763,0.05177667,0.08219925,0.99327368,0.00119842,0.00053263,0.00066579,-0.01182532,-0.01177553,0.10186581
-0.06304649,0.05179472,0.08419073,0.99310344,-0.00066579,0.00199737,0.00173105,-0.0119249,-0.01183155,0.10173512
-0.06160687,0.05183299,0.08050454,0.99349743,0.00066579,0.00133158,0.00079895,-0.01176931,-0.01181288,0.10182225
-0.06096969,0.05195297,0.07833982,0.99370348,0.00053263,0.00226369,0.00093211,-0.01157637,-0.01189378,0.10185959
-0.06007266,0.05231256,0.07383222,0.99408424,-0.00093211,0.00253,0.00199737,-0.01200581,-0.01180043,0.10176624
-0.06000309,0.05265825,0.07052439,0.99431044,0.0,0.00292948,0.0,-0.01188756,-0.01161993,0.10189071
-0.0608677,0.05238127,0.07186379,0.99417651,0.00079895,0.00226369,0.00026632,-0.01183155,-0.01186889,0.10193428
-0.06170098,0.05231361,0.07441769,0.99394077,0.00013316,0.00226369,-0.00013316,-0.01180043,-0.01185022,0.10197785
-0.06213335,0.05220665,0.07643457,0.99376649,0.0,0.00266316,0.0,-0.0116884,-0.01186889,0.10202141
-0.06237741,0.05200884,0.07844747,0.99360472,-0.00213053,0.00372843,-0.00066579,-0.01161371,-0.01170085,0.10178491
-0.06241212,0.05196324,0.07938692,0.99353027,0.00039947,0.00133158,0.00013316,-0.01173819,-0.01183777,0.1020712
-0.06189856,0.05209019,0.07830784,0.99364138,0.00013316,0.00292948,0.00146474,-0.01180665,-0.01188134,0.10213344
-0.06155324,0.05205742,0.07775874,0.9937076,0.00053263,0.00186421,0.00039947,-0.01180665,-0.01198092,0.10205875
-0.06197363,0.05195917,0.07977276,0.993527,-0.00106526,0.00093211,0.00133158,-0.01167595,-0.0118191,0.102121
-0.06208188,0.05185996,0.08088055,0.9934358,0.00119842,0.00399474,-0.00039947,-0.0116884,-0.01164483,0.10202763
-0.06239515,0.05186627,0.0825012,0.99328262,-0.00146474,0.00133158,0.00093211,-0.01174441,-0.01180043,0.10178491
-0.06242319,0.05161506,0.08365061,0.9931978,-0.00053263,0.0,0.00066579,-0.01158882,-0.01194358,0.10213344
-0.0615134,0.05196138,0.08101632,0.99345481,-0.00106526,0.00279632,0.00053263,-0.01185644,-0.01182532,0.10200896
-0.06078641,0.05226076,0.07732487,0.99377805,-0.00053263,0.00199737,-0.00039947,-0.01190001,-0.01202449,0.10213344
-0.06107287,0.05226488,0.07685696,0.99379659,0.00093211,0.00146474,-0.00093211,-0.01144567,-0.01170707,0.10227659
-0.06172055,0.0521413,0.07873832,0.99361575,-0.00026632,0.00186421,0.00026632,-0.01171952,-0.01171329,0.10187204
-0.06172571,0.05206338,0.07940125,0.99356675,-0.00079895,0.00306264,0.00013316,-0.01166973,-0.01180043,0.10205875
-0.06141823,0.05218605,0.07828362,0.99366808,0.00119842,0.00213053,0.00106526,-0.01170085,-0.01196225,0.10226414
-0.06148648,0.05221741,0.07761376,0.99371475,-0.00039947,0.00199737,0.00039947,-0.0115577,-0.0116884,0.1019654
-0.06145428,0.05199254,0.07818266,0.99368393,0.00026632,0.00213053,0.00199737,-0.01143322,-0.01161993,0.1020961
-0.06157888,0.05204251,0.07852501,0.99364656,-0.00079895,0.00479369,-0.00026632,-0.01175686,-0.01184399,0.10172267
-0.06101452,0.05228874,0.07663131,0.99381632,-0.00106526,0.00173105,0.00026632,-0.01159504,-0.01184399,0.10214589
-0.06107788,0.05246719,0.07507375,0.99392182,-0.00039947,0.00292948,0.00119842,-0.0116635,-0.01191246,0.10189693
-0.06106818,0.05243164,0.07421044,0.99398917,0.0,0.00199737,0.00013316,-0.01196847,-0.01216141,0.10202141
-0.06126439,0.05258338,0.07374471,0.99400383,-0.00119842,0.00319579,0.00093211,-0.01160126,-0.01191868,0.10182847
-0.06213634,0.05236642,0.07527322,0.99384654,0.00013316,0.00039947,0.00133158,-0.0115577,-0.0119498,0.10218946
-0.06261262,0.05214366,0.07872517,0.99356079,-0.00066579,0.00239685,-0.00013316,-0.01163861,-0.01175064,0.10215212
-0.0628809,0.05212757,0.08080765,0.99337757,-0.00146474,0.00026632,-0.00053263,-0.01163238,-0.01200581,0.10191561
-0.06276723,0.05181594,0.08275507,0.99324059,0.00093211,0.00253,0.00079895,-0.01161371,-0.01181288,0.10204631
-0.0628392,0.05172461,0.08391904,0.9931432,0.00013316,0.00213053,-0.00026632,-0.01163861,-0.01183777,0.10206498
-0.06131764,0.05184513,0.07953453,0.99359268,-0.00053263,0.00279632,0.00013316,-0.01178798,-0.01201204,0.10202763
-0.06081346,0.0519508,0.07699306,0.99381834,-0.00146474,0.00133158,-0.00013316,-0.01173196,-0.01188756,0.10185337
-0.06148301,0.05196022,0.07840741,0.99366605,-0.00106526,0.0015979,-0.00026632,-0.01173196,-0.01168217,0.10201519
-0.06201187,0.05184657,0.07985316,0.99352401,-0.00013316,0.00266316,-0.00079895,-0.01180665,-0.01173196,0.10205875
-0.06239125,0.05161463,0.08155325,0.99337423,-0.00146474,0.00279632,-0.00106526,-0.01152035,-0.01180665,0.10218946
-0.06246944,0.05146295,0.08317694,0.99324262,0.00119842,0.00399474,-0.00093211,-0.01158259,-0.0119249,0.10176624
-0.06217196,0.05134562,0.08353589,0.99323714,0.0,0.00186421,0.00133158,-0.01163861,-0.01185022,0.10197162
-0.06183403,0.05126216,0.08289752,0.99331605,0.00066579,0.0015979,0.00079895,-0.011427,-0.01170707,0.10190938
-0.06182973,0.05151235,0.08276629,0.99331433,-0.00053263,0.00226369,0.00039947,-0.01176931,-0.01181288,0.10226414
-0.0620578,0.05139336,0.08374472,0.99322426,0.00106526,0.00253,0.00106526,-0.01171329,-0.01168217,0.10177868
-0.06212942,0.0512565,0.08432718,0.99317753,-0.00039947,0.00133158,-0.00013316,-0.01174441,-0.0118191,0.10202763
-0.0602522,0.05144955,0.07830551,0.99377614,-0.00026632,0.00106526,0.00053263,-0.01167595,-0.01196847,0.10180358
-0.06016066,0.05191056,0.07471398,0.99403417,-0.00053263,0.0057258,0.00199737,-0.01161993,-0.01186889,0.10210855
-0.06147567,0.05201077,0.07710762,0.99376571,0.00013316,0.00226369,0.00079895,-0.01170707,-0.01198714,0.10214589
-0.06226243,0.05204216,0.07987391,0.99349648,0.00026632,0.00253,-0.00026632,-0.01165105,-0.01189378,0.10199029
-0.06228586,0.05201124,0.08061744,0.99343652,0.00053263,0.00106526,-0.00026632,-0.01173819,-0.01191868,0.10178491
-0.06217382,0.05211083,0.08051842,0.99344635,-0.00133158,0.00279632,-0.00026632,-0.01167595,-0.01141455,0.10190938
-0.06210542,0.05204386,0.08137973,0.993384,0.00146474,-0.00026632,-0.00066579,-0.01173196,-0.01176931,0.10240107
-0.06253408,0.05179556,0.08314858,0.99322361,-0.00013316,0.00319579,0.00093211,-0.01183777,-0.01193735,0.10202763
-0.06245862,0.05181323,0.08358721,0.99319065,-0.00119842,0.00239685,0.0,-0.01182532,-0.01168217,0.10216456
-0.06163863,0.05186171,0.0813465,0.99342531,-0.00133158,0.00226369,0.00053263,-0.01167595,-0.01202449,0.10187826
-0.06134151,0.05180182,0.08008531,0.99354929,-0.00093211,0.00253,0.0,-0.01160749,-0.01186889,0.10195295
-0.06108965,0.05171253,0.07895859,0.99365962,-0.00093211,0.00186421,-0.00039947,-0.01175064,-0.01176308,0.10184092
-0.06111322,0.05172157,0.07829455,0.99371028,-0.00093211,0.00106526,-0.00133158,-0.01164483,-0.01187511,0.10202141
-0.0612312,0.0518471,0.07734165,0.99377108,0.00146474,0.00173105,0.00146474,-0.01178798,-0.0119249,0.1022019
-0.06132881,0.05189021,0.07659275,0.99382079,-0.00093211,0.0,-0.00026632,-0.01146434,-0.01185644,0.102121
-0.0618821,0.05172855,0.07778945,0.99370205,-0.00013316,0.00173105,0.00093211,-0.01169462,-0.01178175,0.10213967
-0.0623927,0.05190971,0.07931566,0.99353993,-0.00079895,0.00133158,0.00106526,-0.01182532,-0.01191246,0.10204631
-0.06191462,0.05202643,0.07860785,0.99361998,-0.00173105,0.00199737,0.00239685,-0.01170707,-0.01186267,0.10194673
-0.06148541,0.05223845,0.07704125,0.9937582,-0.00106526,0.00213053,0.0015979,-0.01137721,-0.01196847,0.10219568
-0.06182488,0.05232947,0.07700063,0.99373555,-0.00186421,0.00253,-0.00239685,-0.0116884,-0.01180665,0.10244463
-0.06221876,0.05199092,0.07908027,0.99356538,0.00053263,-0.00013316,0.00146474,-0.01157637,-0.01194358,0.10225169
-0.06238553,0.05190938,0.08031406,0.99346018,-0.00066579,0.00093211,0.00079895,-0.01165728,-0.01165105,0.10164798
-0.06188241,0.05229276,0.0792789,0.99355477,-0.00093211,0.00239685,-0.00079895,-0.01178798,-0.01190623,0.10215834
-0.06152288,0.0520835,0.07873215,0.99363148,0.00066579,0.00226369,0.00066579,-0.01178175,-0.0116884,0.10192806
-0.06194448,0.05192038,0.08035115,0.99348426,-0.00066579,0.00253,0.00053263,-0.01166973,-0.01176308,0.10197785
-0.06228648,0.0518552,0.08153142,0.99337018,-0.00093211,0.00372843,0.00079895,-0.01171329,-0.01180043,0.10172889
-0.06168857,0.0520535,0.08045457,0.99348485,0.00013316,0.00146474,-0.00133158,-0.01165728,-0.01174441,0.10179113
-0.06122529,0.05221329,0.07920137,0.99360579,0.00053263,0.00026632,0.0,-0.01165728,-0.01165105,0.10197785
-0.06153867,0.05210916,0.07990245,0.99353576,-0.00173105,0.00173105,0.00013316,-0.01176931,-0.01167595,0.10210232
-0.0623189,0.05186655,0.08164041,0.99335855,-0.00133158,0.00292948,0.0,-0.01139588,-0.01196225,0.10202763
-0.06185826,0.0518566,0.08115953,0.99342722,0.00053263,0.00239685,0.00039947,-0.01141455,-0.01168217,0.10204008
-0.06099707,0.05209169,0.07735526,0.99377161,-0.00079895,0.00133158,-0.00053263,-0.01152658,-0.01187511,0.1016791
-0.06103209,0.05220099,0.07550848,0.99390572,0.0,0.00186421,0.00093211,-0.01163238,-0.01180665,0.10181603
-0.06162645,0.05217979,0.07701221,0.99375486,0.00039947,0.00066579,0.00026632,-0.01208672,-0.01191868,0.10192806
-0.06156649,0.05216153,0.0778332,0.99369556,0.00053263,0.00239685,0.00013316,-0.01158259,-0.01171952,0.10218946
-0.06158661,0.0521954,0.07769976,0.99370295,0.00053263,0.00239685,0.00093211,-0.01180665,-0.01183777,0.10202141
-0.06168335,0.05224694,0.07761544,0.9937008,-0.00133158,0.00239685,-0.00053263,-0.01175064,-0.01183777,0.10184092
-0.06102953,0.05231754,0.07440042,0.99398339,-0.00146474,0.00133158,0.00013316,-0.01199959,-0.01214274,0.10202141
-0.0604946,0.0524671,0.07147566,0.99422282,0.00026632,0.00292948,0.00013316,-0.01158882,-0.01161371,0.10192806
-0.06122942,0.05235506,0.07265482,0.99409831,-0.00133158,0.00279632,0.00026632,-0.01161993,-0.01181288,0.10194051
-0.06215863,0.05234936,0.0750875,0.99386001,-0.00146474,0.00133158,0.00013316,-0.01176308,-0.01185022,0.10189071
-0.06220854,0.0520639,0.07662781,0.99375439,0.00039947,0.00279632,-0.00013316,-0.01147679,-0.01172574,0.10214589
-0.06222324,0.05198701,0.07792421,0.99365669,-0.00093211,0.00026632,-0.00026632,-0.01166973,-0.01195602,0.10189071
-0.06204422,0.05210101,0.0782914,0.99363297,0.00066579,0.00292948,-0.00066579,-0.01161993,-0.01190001,0.10222057
-0.06135649,0.0522469,0.07654402,0.99380416,0.00039947,0.00213053,-0.00026632,-0.01176308,-0.01204316,0.1019654
-0.06131655,0.05224032,0.07551725,0.99388552,-0.00053263,0.00186421,-0.00079895,-0.01157637,-0.01183777,0.10197785
-0.06088362,0.05226055,0.07309279,0.99409229,-0.00066579,0.00266316,0.00079895,-0.01158259,-0.01188756,0.10161686
-0.06081384,0.05247119,0.07168628,0.99418789,0.00013316,0.00199737,-0.00039947,-0.01170085,-0.01175064,0.10181603
-0.06159091,0.05240769,0.07352489,0.99400908,-0.00066579,0.00039947,0.00066579,-0.01188134,-0.0117942,0.10213967
-0.06227884,0.05236569,0.07540892,0.99382734,-0.00053263,0.00173105,-0.00039947,-0.01178798,-0.01203071,0.10195918
-0.06185144,0.05236765,0.07510213,0.99387717,0.00053263,0.00066579,0.00133158,-0.01162616,-0.01187511,0.10206498
-0.0615318,0.05230151,0.07407089,0.99397784,-0.00106526,0.00213053,0.00039947,-0.0115577,-0.0116635,0.10194673
-0.06150733,0.0523499,0.07405645,0.9939779,-0.00106526,0.00173105,0.00079895,-0.01161371,-0.0119498,0.10226414
-0.06178934,0.05237968,0.07481802,0.99390185,-0.00079895,0.00146474,0.00013316,-0.01178798,-0.01196225,0.10190316
-0.06211494,0.0523988,0.07570146,0.99381357,-0.00039947,0.00079895,0.00146474,-0.01154525,-0.01204316,0.1020712
-0.06257487,0.05217883,0.07818849,0.99360377,0.00186421,0.00093211,-0.00039947,-0.0116635,-0.01181288,0.10206498
-0.06261349,0.0521177,0.07968523,0.99348563,-0.00093211,0.00479369,-0.00146474,-0.01163861,-0.01184399,0.10187826
-0.0612081,0.05237575,0.07523145,0.99390668,-0.00026632,0.00226369,-0.00053263,-0.01178798,-0.01200581,0.10192183
-0.06071441,0.05255723,0.07263797,0.99412036,-0.00039947,0.00133158,0.00053263,-0.0119249,-0.01183155,0.10194673
-0.06166693,0.05223952,0.07458048,0.99393463,-0.00093211,0.00253,0.00013316,-0.01184399,-0.01171952,0.10230149
-0.06200806,0.05219382,0.07653601,0.99376714,-0.00173105,0.00186421,0.0,-0.01171952,-0.01181288,0.10188448
-0.06143642,0.05227755,0.07492366,0.99392116,0.00079895,0.00226369,-0.00013316,-0.01174441,-0.01200581,0.10206498
-0.06059544,0.05232971,0.07231342,0.99416322,0.00146474,0.00039947,0.00053263,-0.01204938,-0.01176931,0.10227036
